timestamp,POSE:utime,VUT lat,VUT lon,VUT x,VUT y,VUT sp,VUT lon sp,VUT lat sp,VUT acc,VUT lon acc,VUT lat acc,VUT heading,challenger heading,challenger x,challenger y,challenger z,challenger sp,challenger lon sp,challenger lat sp,challenger sp z,challenger acc,challenger lon acc,challenger lat acc,challenger acc z,object length,object width,object height
14.932403,1707330000000000,33.636546,-112.283979,-229.240982,1683.568848,0,0,0,0,0,0,2.904137174,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
14.96561,1707330000000000,33.636546,-112.283979,-229.240982,1683.568848,0,0,0,0,0,0,2.904137174,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
14.999135,1707330000000000,33.636546,-112.283979,-229.240982,1683.568848,0,0,0,0,0,0,2.904137174,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.03238,1707330000000000,33.636545,-112.283986,-229.240982,1683.568848,0,0,0,0,0,0,2.904137174,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.065616,1707330000000000,33.636545,-112.283986,-229.240982,1683.568848,0,0,0,0,0,0,2.904137174,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.099022,1707330000000000,33.636545,-112.283986,-229.240982,1683.568848,0,0,0,0,0,0,2.904137174,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.1325,1707330000000000,33.636545,-112.283986,-229.240982,1683.568848,0,0,0,0,0,0,2.904137174,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.165791,1707330000000000,33.636544,-112.283992,-229.240982,1683.568848,0,0,0,0,0,0,2.904137174,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.199073,1707330000000000,33.636544,-112.283992,-229.240982,1683.568848,0,0,0,0,0,0,2.904137174,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.232103,1707330000000000,33.636544,-112.283992,-229.240982,1683.568848,0,0,0,0,0,0,2.904137174,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.265667,1707330000000000,33.636544,-112.283992,-229.240997,1683.568848,0,0,0,0.033,0.033,0,2.904137174,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.299788,1707330000000000,33.636544,-112.283992,-229.241074,1683.568848,0,0,0,0.067,0.067,0,2.904137174,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.33261,1707330000000000,33.636553,-112.283998,-229.241226,1683.568848,0,0,0,0.1,0.1,0,2.904137174,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.365785,1707330000000000,33.636553,-112.283998,-229.241501,1683.56897,0,0,0,0.133,0.133,0,2.904139188,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.400106,1707330000000000,33.636553,-112.283998,-229.241943,1683.569092,0,0,0,0.167,0.167,0,2.904139188,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.43288,1707330000000000,33.636554,-112.284005,-229.242584,1683.569214,0,0,0,0.2,0.2,0,2.904139188,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.466329,1707330000000000,33.636554,-112.284005,-229.243454,1683.569458,0,0,0,0.232999,0.232999,0,2.904139188,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.500972,1707330000000000,33.636554,-112.284005,-229.244598,1683.569702,0,0,0,0.266994,0.266994,-0.000001,2.904137174,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.533031,1707330000000000,33.636554,-112.284005,-229.246033,1683.570068,0,0,0,0.299987,0.299987,-0.000004,2.904137174,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.566714,1707330000000000,33.636554,-112.284005,-229.247818,1683.570435,0,0,0,0.3329780001,0.332978,-0.000008,2.904133145,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.600347,1707330000000000,33.636555,-112.284011,-229.249969,1683.571045,0,0,0,0.3669670003,0.366967,-0.000015,2.904127103,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.632985,1707330000000000,33.636555,-112.284011,-229.252548,1683.571655,0,0,0,0.3999560008,0.399956,-0.000025,2.904119046,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.666097,1707330000000000,33.636555,-112.284011,-229.255569,1683.572388,0,0,0,0.432919002,0.432919,-0.000042,2.904108975,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.699364,1707330000000000,33.636555,-112.284011,-229.259064,1683.573242,0,0,0,0.4668760048,0.466876,-0.000067,2.904090847,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.733044,1707330000000000,33.636556,-112.284016,-229.263092,1683.574097,0,0,0,0.4998300106,0.49983,-0.000103,2.904068691,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.766188,1707330000000000,33.636556,-112.284016,-229.26767,1683.575317,0,0,0,0.5327850214,0.532785,-0.000151,2.904040493,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.799481,1707330000000000,33.636556,-112.284016,-229.272842,1683.576538,0,0,0,0.5667410404,0.566741,-0.000214,2.904002223,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.832739,1707330000000000,33.636557,-112.284022,-229.278641,1683.577881,0,0,0,0.5996980721,0.599698,-0.000294,2.903955897,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.866326,1707330000000000,33.636557,-112.284022,-229.28511,1683.579468,0,0,0,0.6326251239,0.632625,-0.000396,2.903899499,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.900107,1707330000000000,33.636557,-112.284022,-229.292282,1683.581177,0,0,0,0.6665552052,0.666555,-0.000523,2.90383303,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.93296,1707330000000000,33.636557,-112.284022,-229.300171,1683.58313,0,0,0,0.6994893296,0.699489,-0.000679,2.903752461,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
15.966173,1707330000000000,33.636558,-112.284027,-229.308853,1683.585205,0,0,0,0.7324285131,0.732428,-0.000867,2.903655778,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.001119,1707330000000000,33.636558,-112.284027,-229.318329,1683.587402,0.306539,0.306539,0,0.7663727751,0.766372,-0.00109,2.903547009,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.032903,1707330000000000,33.636558,-112.284027,-229.328659,1683.589966,0.333183,0.333183,0,0.7993221451,0.799321,-0.001353,2.90342011,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.066454,1707330000000000,33.636558,-112.284027,-229.339859,1683.592651,0.360925,0.360925,0,0.8322556555,0.832254,-0.00166,2.903277097,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.100212,1707330000000000,33.636559,-112.284031,-229.35199,1683.595581,0.389798,0.389798,0,0.8661963484,0.866194,-0.002017,2.903115953,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.133839,1707330000000000,33.636559,-112.284031,-229.365051,1683.598755,0.419768,0.419768,0,0.8991432755,0.89914,-0.002427,2.902934665,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.16754,1707330000000000,33.636559,-112.284031,-229.37912,1683.602051,0.450838,0.450838,0,0.9320984958,0.932094,-0.002895,2.902731217,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.200399,1707330000000000,33.636559,-112.284031,-229.394196,1683.605713,0.483039,0.483039,0,0.9660570679,0.966051,-0.003424,2.902507623,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.23308,1707330000000000,33.636551,-112.284041,-229.410339,1683.609619,0.516338,0.516338,0,0.9990210922,0.999013,-0.004021,2.902259853,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.266537,1707330000000000,33.636551,-112.284041,-229.427582,1683.61377,0.550737,0.550737,0,1.031991653,1.031981,-0.004689,2.90198992,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.299978,1707330000000000,33.636551,-112.284041,-229.445953,1683.618164,0.586268,0.586268,0,1.065964851,1.065951,-0.005434,2.90169581,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.334612,1707330000000000,33.636551,-112.284041,-229.4655,1683.622803,0.622897,0.622897,0,1.098944841,1.098927,-0.006262,2.901373491,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.366496,1707330000000000,33.636553,-112.284043,-229.486237,1683.627808,0.660627,0.660627,0,1.131929747,1.131907,-0.007176,2.901026991,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.400794,1707330000000000,33.636553,-112.284043,-229.508224,1683.633179,0.699487,0.699487,0,1.165918724,1.16589,-0.008184,2.900652279,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.433418,1707330000000000,33.636553,-112.284043,-229.531479,1683.638794,0.739448,0.739448,0,1.198914993,1.198879,-0.00929,2.900249354,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.466631,1707330000000000,33.636553,-112.284043,-229.556046,1683.644653,0.780509,0.780509,0,1.231916757,1.231872,-0.010501,2.899818213,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.49991,1707330000000000,33.636555,-112.284045,-229.581955,1683.650879,0.822701,0.822701,0,1.265924211,1.265869,-0.011823,2.899354825,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.533906,1707330000000000,33.636555,-112.284045,-229.609253,1683.657471,0.865993,0.865993,0,1.298938703,1.298871,-0.013262,2.898861201,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.567477,1707330000000000,33.636555,-112.284045,-229.63797,1683.664429,0.910386,0.910386,0,1.331961494,1.331879,-0.014824,2.898337339,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.600057,1707330000000000,33.636555,-112.284045,-229.668137,1683.671753,0.955911,0.955911,0,1.365989862,1.36589,-0.016517,2.897779207,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.633264,1707330000000000,33.636557,-112.284047,-229.699799,1683.679321,1.002535,1.002535,0,1.399028307,1.398908,-0.018347,2.897188815,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.666667,1707330000000000,33.636557,-112.284047,-229.73291,1683.687622,1.049477,1.049477,0,1.431116834,1.430901,-0.024854,2.896447268,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.700029,1707330000000000,33.636557,-112.284047,-229.767563,1683.696289,1.098306,1.098306,0,1.465262597,1.465009,-0.02726,2.895639185,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.733494,1707330000000000,33.636557,-112.284047,-229.803787,1683.705322,1.147623,1.147623,0,1.479958032,1.479658,-0.029799,2.894794786,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.766408,1707330000000000,33.636558,-112.284048,-229.841614,1683.714966,1.19693,1.19693,0,1.479642807,1.479287,-0.032447,2.89391205,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.799902,1707330000000000,33.636558,-112.284048,-229.881012,1683.724854,1.246223,1.246223,0,1.47931699,1.478898,-0.035206,2.89299097,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.83281,1707330000000000,33.636558,-112.284048,-229.921997,1683.735352,1.295502,1.295502,0,1.478980236,1.47849,-0.038077,2.892031539,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.866423,1707330000000000,33.636558,-112.284048,-229.964569,1683.746216,1.34477,1.34477,0,1.478636426,1.478067,-0.041032,2.891035766,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.899582,1707330000000000,33.636559,-112.284049,-230.008713,1683.757446,1.394025,1.394025,0,1.478281986,1.477625,-0.044068,2.890001628,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.933002,1707330000000000,33.636559,-112.284049,-230.054443,1683.769287,1.443266,1.443266,0,1.477919294,1.477166,-0.047181,2.888933149,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
16.967109,1707330000000000,33.636559,-112.284049,-230.101746,1683.781494,1.492495,1.492495,0,1.47754561,1.476687,-0.050364,2.887828306,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.000078,1707330000000000,33.636559,-112.284049,-230.150635,1683.794189,1.541707,1.541707,0,1.477158581,1.476185,-0.053622,2.886687091,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.032778,1707330000000000,33.63656,-112.28405,-230.20108,1683.807251,1.590904,1.590904,0,1.47676102,1.475663,-0.056937,2.885513528,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.066274,1707330000000000,33.63656,-112.28405,-230.253113,1683.820923,1.640087,1.640087,0,1.476356608,1.475124,-0.060316,2.88430761,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.100141,1707330000000000,33.63656,-112.28405,-230.306702,1683.835083,1.689249,1.689249,0,1.475926815,1.474549,-0.063759,2.883069329,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.133237,1707330000000000,33.63656,-112.28405,-230.361862,1683.849609,1.738395,1.738395,0,1.4754929,1.47396,-0.06724,2.881796659,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.166236,1707330000000000,33.636562,-112.284052,-230.418579,1683.864746,1.787523,1.787523,0,1.475051871,1.473353,-0.070774,2.880495643,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.200113,1707330000000000,33.636562,-112.284052,-230.476868,1683.880371,1.836631,1.836631,0,1.474607715,1.472732,-0.074353,2.879164256,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.232978,1707330000000000,33.636562,-112.284052,-230.536713,1683.896362,1.885719,1.885719,0,1.474163711,1.472101,-0.077957,2.877804507,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.266258,1707330000000000,33.636562,-112.284052,-230.598129,1683.912964,1.934788,1.934788,0,1.473711569,1.471451,-0.081595,2.876416387,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.301538,1707330000000000,33.636562,-112.284053,-230.661087,1683.930176,1.983836,1.983836,0,1.473254972,1.470786,-0.085257,2.874999888,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.333519,1707330000000000,33.636562,-112.284053,-230.725601,1683.947754,2.032863,2.032863,0,1.472798475,1.470112,-0.088916,2.873557019,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.366747,1707330000000000,33.636562,-112.284053,-230.791656,1683.965942,2.081869,2.081869,0,1.472328228,1.469414,-0.09259,2.872091809,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.400153,1707330000000000,33.636562,-112.284053,-230.859268,1683.984619,2.130852,2.130852,0,1.471852561,1.468701,-0.096267,2.870600213,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.433018,1707330000000000,33.636562,-112.284054,-230.928421,1684.003784,2.179813,2.179813,0,1.471374057,1.467978,-0.099911,2.869088277,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.466442,1707330000000000,33.636562,-112.284054,-230.99913,1684.02356,2.228752,2.228752,0,1.470876568,1.467227,-0.103551,2.867553977,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.501338,1707330000000000,33.636562,-112.284054,-231.071365,1684.043945,2.277665,2.277665,0,1.470372229,1.466462,-0.107162,2.865999324,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.533374,1707330000000000,33.636562,-112.284054,-231.145142,1684.064819,2.326555,2.326555,0,1.469863509,1.465689,-0.1107,2.864426328,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.566615,1707330000000000,33.636562,-112.284054,-231.220459,1684.086182,2.37542,2.37542,0,1.469326157,1.464881,-0.114206,2.862834984,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.599767,1707330000000000,33.636562,-112.284054,-231.297302,1684.108276,2.424258,2.424258,0,1.468776149,1.464056,-0.117658,2.861229323,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.633084,1707330000000000,33.636562,-112.284054,-231.375671,1684.130859,2.473071,2.473071,0,1.468220965,1.463227,-0.120994,2.859609341,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.666695,1707330000000000,33.636562,-112.284054,-231.455566,1684.153931,2.521857,2.521857,0,1.467626352,1.462356,-0.124266,2.85797705,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.700622,1707330000000000,33.636562,-112.284054,-231.536987,1684.177734,2.570614,2.570614,0,1.467015593,1.46147,-0.127437,2.856334466,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.733637,1707330000000000,33.636562,-112.284054,-231.619934,1684.202026,2.619344,2.619344,0,1.466394403,1.460582,-0.130433,2.854681585,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.766885,1707330000000000,33.636562,-112.284054,-231.704391,1684.226929,2.668045,2.668045,0,1.465716468,1.459639,-0.133337,2.853024465,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.800604,1707330000000000,33.636562,-112.284054,-231.790375,1684.252441,2.716714,2.716714,0,1.465019065,1.458684,-0.136095,2.851361081,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.833018,1707330000000000,33.636562,-112.284054,-231.877853,1684.278564,2.765355,2.765355,0,1.464302607,1.457727,-0.138615,2.849695474,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.867219,1707330000000000,33.636562,-112.284054,-231.966858,1684.30542,2.813962,2.813962,0,1.463514627,1.456706,-0.141006,2.848029662,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.899331,1707330000000000,33.636562,-112.284054,-232.057358,1684.332764,2.862536,2.862536,0,1.462699895,1.455673,-0.143203,2.846365668,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.934071,1707330000000000,33.636562,-112.284054,-232.149368,1684.360718,2.911078,2.911078,0,1.461855948,1.454637,-0.1451,2.844707534,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.966542,1707330000000000,33.636562,-112.284054,-232.242874,1684.389282,2.959584,2.959584,0,1.460927066,1.453531,-0.146818,2.843055262,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
17.999184,1707330000000000,33.636562,-112.284054,-232.337891,1684.418579,3.008053,3.008053,0,1.459958149,1.452407,-0.148296,2.841410876,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
18.032858,1707330000000000,33.636562,-112.284054,-232.434387,1684.448364,3.056486,3.056486,0,1.458954771,1.451286,-0.149392,2.839780446,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
18.066466,1707330000000000,33.636562,-112.284054,-232.532379,1684.478882,3.104882,3.104882,0,1.45785053,1.450088,-0.150243,2.838166001,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
18.103799,1707330000000000,33.636562,-112.284054,-232.631866,1684.51001,3.153235,3.153235,0,1.45669177,1.448866,-0.150792,2.836567543,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
18.133055,1707330000000000,33.636562,-112.284054,-232.732834,1684.54187,3.201551,3.201551,0,1.455485253,1.447644,-0.150878,2.834991151,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
18.165433,1707330000000000,33.636562,-112.284054,-232.835297,1684.574341,3.249823,3.249823,0,1.454160419,1.446332,-0.150686,2.833438854,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
18.19818,1707330000000000,33.636562,-112.284054,-232.93924,1684.6073,3.29805,3.29805,0,1.452777104,1.445,-0.150121,2.831912685,3.6898064615987,-242.687,1683.859,0,0,0,0,0,0,0,0,0,0.4,0.7,1.65
